"","Compound","Catalog.No.","Rack.Number","M.w.","CAS.Number","Form","Targets..as.supplied.","Target.class..11Mar15.","Molecule.Type","Target.Species","Target.Type","Information","Smiles","Max.Solubility.in.DMSO","URL","Pathway","Plate","Position","Screen","phenotypic_Marker","NA","Elapsed","0","2","4","6","8","10","12","14","16","18","20","22","24","26","28","30","32","34","36","38","40","42","44","46","phenotypic_Marker","NA","Elapsed","0","2","4","6","8","10","12","14","16","18","20","22","24","26","28","30","32","34","36","38","40","42","44","46"
"771","Imidapril HCl","S2109","L1700-09",441.91,"89396-94-1","free base","RAAS","Angiotensin-converting enzyme","Synthetic small molecule","Mammalian","Metabolism-related","Imidapril HCl is a angiotensin-converting enzyme (ACE) inhibitor with IC50 of 2.6 nM, used for the treatment of hypertension.","CCOC(=O)[C@@H](N[C@H](C(N1C(N(C[C@@H]1C(=O)O)C)=O)=O)C)CCC2=CC=CC=C2",199,"http://www.selleckchem.com/products/imidapril-tanatril.html","Endocrinology &amp; Hormones",3,"a3","C2C12 Diff Tunicamycin","Con",NA,"A3","99.92594","99.97894","99.93714","99.84616","99.91193","99.84139","99.79436","99.79027","99.8454","99.81107","99.75153","99.4136","99.39586","99.38355","99.0453","99.17785","98.56557","98.12617","98.12762","96.96915","96.28066","96.15604","95.03391","94.486","SG",NA,"A3","92.81956","96.99644","90.49906","84.00169","85.85809","103.9579","111.8476","124.3782","135.5166","153.1523","194.9211","226.0156","256.182","271.9613","294.7021","307.2327","318.3711","326.7248","332.294","307.2327","297.4867","293.7739","282.6355","271.9613"
"772","Aloin","S2375","L1700-11",418.39,"1415-73-2","free base","Others","Other","Natural product","Mammalian","Other","Aloin, a natural anthracycline from Aloe vera, is a tyrosinase inhibitor.","[C@@H]1(O[C@]([C@@H]([C@H]([C@H]1O)O)O)([C@]2(C3=C(C(C4=C2C=C(C=C4O)CO)=O)C(=CC=C3)O)[H])[H])CO",200,"http://www.selleckchem.com/products/Aloin(Barbaloin).html","Others",3,"a4","C2C12 Diff Tunicamycin","Con",NA,"A4","99.92234","99.96233","100","99.95012","99.91821","99.88408","99.90273","99.84195","99.70145","99.46341","99.52731","99.55915","99.49042","99.36097","99.27884","98.90714","98.78674","98.65833","97.88627","97.38408","97.57003","96.35844","96.62508","95.05318","SG",NA,"A4","68.22237","64.97369","57.54812","54.76354","64.04549","82.60941","103.9579","107.2066","119.7372","131.8038","172.1803","222.3028","261.7511","302.5917","300.2713","309.0891","308.1609","316.0506","308.625","306.7686","308.1609","310.0173","291.9175","280.3151"
"773","Dextrose","S2123","L1700-09",180.16,"50-99-7","free base","Others","Other","Metablite","Mammalian","Metabolism-related","Dextrose, a simple sugar (monosaccharide), is an important carbohydrate in biology.","OC[C@H]([C@H]([C@@H]([C@H](C=O)O)O)O)O",199,"http://www.selleckchem.com/products/Dextrose(D-glucose).html","Others",3,"a5","C2C12 Diff Tunicamycin","Con",NA,"A5","100","100","99.97733","100","100","99.95454","99.91504","99.92594","99.87752","99.922","99.82281","99.95695","99.9073","99.86598","99.89832","99.92815","99.66649","99.85687","99.85867","99.81908","99.25204","99.40566","99.2289","98.79385","SG",NA,"A5","61.725","61.725","69.61466","76.11204","96.06824","118.3449","157.3291","180.9981","207.9158","214.4132","224.6233","258.0384","297.0226","332.294","354.1066","352.2502","358.7476","368.4936","366.6372","371.7423","371.2782","351.7861","342.9683","342.5042"
"774","Gastrodin","S2383","L1700-11",286.28,"62499-27-8","free base","Others","Other","Natural product","Mammalian","Other","Gastrodin, an anti-inflammatory polyphenol extracted from Chinese natural herbal Gastrodia elata Blume., benefits neurodegenerative diseases.","[C@@H]1([C@@H]([C@H]([C@@H](O[C@H]1CO)OC2=CC=C(C=C2)CO)O)O)O",174,"http://www.selleckchem.com/products/Gastrodin(Gastrodine).html","Others",3,"a6","C2C12 Diff Tunicamycin","Con",NA,"A6","99.6656","99.75077","99.6609","99.61129","99.67707","99.62857","99.41616","99.4357","99.5425","99.44966","99.52012","99.53546","99.63748","99.6971","99.75133","99.71133","99.4239","99.47301","99.52938","99.23354","99.05807","98.62013","98.28684","97.62847","SG",NA,"A6","105.8143","107.2066","105.3502","95.14005","101.1733","109.5271","121.1295","120.6654","122.5218","129.4833","156.8651","207.9158","246.4359","291.9175","309.0891","316.9788","310.0173","316.9788","315.1224","313.7301","312.3378","324.4043","315.1224","311.8737"
"775","AZD8330","S2134","L1700-09",461.23,"869357-68-6","free base","MEK","MEK","Synthetic small molecule","Mammalian","Kinase","AZD8330 is a novel, selective, non-ATP competitive MEK 1/2 inhibitor with IC50 of 7 nM. Phase 1.","C1=C(C=CC(=C1F)NC2N(C(C(=CC=2C(NOCCO)=O)C)=O)C)I",199,"http://www.selleckchem.com/products/AZD8330(ARRY-424704).html","MAPK",3,"a7","C2C12 Diff Tunicamycin","Con",NA,"A7","99.92685","99.84804","99.85507","99.9238","99.94729","99.92269","99.91095","99.5349","99.55694","99.55218","99.50651","99.4737","99.55038","99.21729","99.25515","99.33735","99.12287","98.7062","98.36447","98.09542","97.67517","96.74644","96.39256","95.48187","SG",NA,"A7","77.50433","75.64793","71.00696","67.75828","90.49906","137.3729","159.6496","181.4622","192.1365","208.844","233.9053","286.3483","345.7528","407.4778","428.8263","429.7545","423.7213","414.4393","416.7598","423.7213","422.7931","410.7265","414.9034","410.2624"
"776","Quercetin","S2391","L1700-11",302.24,"117-39-5","free base","PKC,SRC,PI3K,Sirtuin","PKC,SRC,PI3K,Sirtuin","Natural product","Mammalian","Kinase","Quercetin is a natural flavonoid present in vegetables, fruit and wine and is a PI3K inhibitor with IC50 of 2.4 – 5.4 &amp;mu;M.","C1(=CC(=C2C(=C1)OC(=C(C2=O)O)C3=CC=C(C(=C3)O)O)O)O",10,"http://www.selleckchem.com/products/Quercetin(Sophoretin).html","Epigenetics",3,"a8","C2C12 Diff Tunicamycin","Con",NA,"A8","99.7797","99.78241","99.90508","99.69986","99.55714","99.42313","99.36553","99.29259","99.33693","99.00066","98.78757","98.77562","98.58594","98.22618","98.47679","98.42319","97.6076","97.39853","97.01308","96.82416","95.95055","94.98604","94.84872","94.59749","SG",NA,"A8","112.3117","117.4167","109.5271","98.85282","85.39399","85.85809","94.21185","98.85282","108.1348","126.6987","150.3677","185.175","221.8387","251.0769","257.5742","260.3589","277.0664","292.3816","282.1714","276.6023","262.6794","256.6461","254.7897","247.3641"
"777","LY2886721","S2156","L1700-09",390.41,"1262036-50-9","free base","Others","BACE","","Mammalian","Metabolism-related","LY2886721 is an BACE inhibitor used for the treatment of Alzheimer's Disease.","C1=C(C=CC(=N1)C(NC2=CC=C(C(=C2)[C@@]34N=C(SC[C@]3(COC4)[H])N)F)=O)F",23,"http://www.selleckchem.com/products/LY-2886721.html","Others",3,"a9","C2C12 Diff Tunicamycin","Con",NA,"A9","99.5749","99.70518","99.75539","99.74855","99.70469","99.70953","99.57891","99.31068","99.20148","99.31158","99.06547","99.17481","98.93428","98.75124","98.46553","98.48917","98.29209","97.96964","97.39928","96.73296","96.07951","95.19852","94.92643","94.39619","SG",NA,"A9","78.89662","82.60941","84.92989","83.0735","78.89662","87.71448","98.38873","108.1348","120.2013","136.4447","169.8598","207.9158","255.7179","285.4201","291.9175","304.4482","308.625","306.3045","301.6635","290.0611","294.7021","288.2047","273.3536","267.3203"
"778","Sodium Danshensu","S2401","L1700-11",220.15,"67920-52-9","sodium","Others,P450 (e.g. CYP17)","Other","","Mammalian","Other","Sodium Danshensu is a mono sodium of danshensu, which is a natural phenolic acid of caffeic acid derivatives isolated from Salvia miltiorrhiza.","C1(=C(C=CC(=C1)CC(C(=O)[O-])O)O)O.[Na+]",10,"http://www.selleckchem.com/products/Sodium-Danshensu.html","Others",3,"a10","C2C12 Diff Tunicamycin","Con",NA,"A10","99.84373","99.80423","99.84567","99.82523","99.74883","99.65018","99.46839","99.43922","99.52931","99.60625","99.40663","99.62808","99.61434","99.58755","99.72327","99.50471","99.56171","99.47495","99.33597","99.17875","98.21624","98.47086","97.94028","96.9567","SG",NA,"A10","82.1453","84.00169","71.00696","57.08403","55.22763","67.75828","80.28892","91.42726","99.31693","116.0244","154.5446","204.203","265.4639","285.4201","296.0944","323.4761","329.0453","338.3273","343.4323","330.9017","311.8737","326.2607","316.0506","300.7354"
"779","Dichlorphenamide","S2177","L1700-09",305.16,"120-97-8","free base","Others","Carbonic Anhydrase","Synthetic small molecule","Mammalian","Metabolism-related","Dichlorphenamide is a sulfonamide and a carbonic anhydrase inhibitor of the meta-Disulfamoylbenzene class.","C1(=C(C(=CC(=C1)S(N)(=O)=O)S(N)(=O)=O)Cl)Cl",199,"http://www.selleckchem.com/products/Dichlorphenamide(Diclofenamide).html","Others",3,"a11","C2C12 Diff Tunicamycin","Con",NA,"A11","99.74697","99.72652","99.59479","99.65972","99.52377","99.3951","99.35115","99.16708","98.97311","98.91964","98.97594","98.91232","98.836","98.77397","98.70246","98.23883","98.24075","97.68698","97.27239","96.64178","95.994","96.24495","95.07668","94.5854","SG",NA,"A11","87.25038","88.64268","87.25038","75.64793","81.21711","94.21185","107.2066","114.6321","126.6987","143.4062","158.7214","188.4237","237.6181","275.21","304.9122","326.2607","342.0401","355.4989","358.7476","347.1451","342.5042","339.2555","346.681","335.5427"
"780","Paeoniflorin","S2410","L1700-11",480.46,"23180-57-6","free base","Others","Other","Natural product","Mammalian","Other","Paeoniflorin is a herbal constituent extracted from the root of Paeonia albiflora Pall.","[C@H]1([C@H]([C@@H]([C@H]([C@@H](O1)O[C@]23[C@@]4([C@@]5(O[C@]2(C)C[C@]([C@@]4(C3)[H])(O5)O)[H])COC(C6=CC=CC=C6)=O)O)O)O)CO",199,"http://www.selleckchem.com/products/paeoniflorin.html","Others",3,"a12","C2C12 Diff Tunicamycin","Con",NA,"A12","99.59244","99.66774","99.6752","99.40436","99.21066","99.29582","99.2903","98.92137","98.80995","98.65964","98.70192","98.81285","98.3517","98.26715","97.98415","97.32633","97.01805","96.22989","95.3632","94.26025","94.08073","92.4839","90.6558","90.5564","SG",NA,"A12","105.3502","105.8143","96.53233","84.92989","80.75301","95.14005","114.6321","119.2731","137.3729","151.76","173.5726","205.5953","260.3589","291.4534","313.7301","324.8684","325.3326","326.2607","321.6198","314.6583","313.7301","302.5917","279.851","278.9228"
"781","SB505124","S2186","L1700-09",335.4,"694433-59-5","free base","TGF-beta/Smad","ALK4/5","Synthetic small molecule","Mammalian","Kinase","SB505124 is a selective inhibitor of TGFβR for ALK4, ALK5 with IC50 of 129 nM and 47 nM, respectively, also inhibits ALK7, but does not inhibit ALK1, 2, 3, or 6.","C1(=CC=CC(=N1)C2NC(=NC=2C3=CC4=C(C=C3)OCO4)C(C)(C)C)C",199,"http://www.selleckchem.com/products/sb-505124.html","TGF-beta/Smad",3,"a13","C2C12 Diff Tunicamycin","Con",NA,"A13","99.74855","99.6189","99.7632","99.67436","99.76576","99.60992","99.47363","99.68059","99.51266","99.53947","99.31497","99.17992","99.21577","99.11983","98.88406","98.61329","98.17866","97.79889","97.10723","96.50101","96.29013","95.73883","94.39786","93.87744","SG",NA,"A13","105.8143","112.3117","100.7092","92.81956","88.64268","101.1733","123.45","148.0472","164.2906","172.1803","191.2083","229.7284","251.541","263.6075","277.0664","290.9893","303.5199","309.5532","323.0121","322.5479","325.3326","319.7634","320.2274","312.8019"
"782","Apocynin","S2425","L1700-11",166.17,"498-02-2","free base","Others","NOX","Natural product","Mammalian","Signaling-related","Apocynin is a selective NADPH-oxidase inhibitor with IC50 of 10 μM.","C1(C=C(C=CC=1O)C(C)=O)OC",10,"http://www.selleckchem.com/products/apocynin-acetovanillone.html","Others",3,"a14","C2C12 Diff Tunicamycin","Con",NA,"A14","99.95951","100","99.93927","99.88947","99.70815","99.60308","99.50513","99.50416","99.45214","99.38853","99.2273","99.16777","98.90769","98.5561","98.6334","98.30963","98.27586","96.87492","95.99918","94.77467","94.45139","93.40116","92.70308","92.08824","SG",NA,"A14","108.1348","115.5603","107.2066","101.6374","105.8143","116.4885","127.6269","135.0524","149.4395","161.506","188.4237","234.8335","278.9228","294.238","328.5812","357.3553","349.4656","362.9245","350.3938","344.8246","323.4761","325.3326","317.907","317.907"
"783","NVP-BHG712","S2202","L1700-09",503.48,"940310-85-0","free base","Raf,Src,Bcr-Abl,VEGFR,Ephrin receptor","EPH","Synthetic small molecule","Mammalian","Kinase","NVP-BHG712 is a specific EphB4 inhibitor with ED50 of 25 nM that discriminates between VEGFR and EphB4 inhibition; also shows activity against c-Raf, c-Src and c-Abl with IC50 of 0.395 μM, 1.266 μM and 1.667 μM, respectively.","C12=C(N=C(N=C1NC3=CC(=CC=C3C)C(NC4=CC=CC(=C4)C(F)(F)F)=O)C5=CC=CN=C5)N(N=C2)C",200,"http://www.selleckchem.com/products/NVP-BHG712.html","Protein Tyrosine Kinase",3,"a15","C2C12 Diff Tunicamycin","Con",NA,"A15","99.46472","99.56447","99.35965","99.33479","98.34707","98.26019","97.7439","96.69755","96.47372","95.39436","94.60543","94.22385","93.31067","93.07781","93.86713","93.40882","92.31528","93.3948","92.93717","92.13811","91.49411","91.78313","91.44009","90.76846","SG",NA,"A15","71.00696","72.86335","65.90189","57.54812","60.79681","58.47632","71.47105","79.82481","94.21185","110.9194","136.4447","160.5778","204.6671","245.0436","280.7791","309.0891","313.266","325.3326","339.7196","330.4376","336.4709","342.9683","348.5374","358.2835"
"784","Equol","S2450","L1700-11",242.27,"531-95-3","free base","Estrogen/progestogen Receptor","Estrogen/progesterone receptor","Synthetic small molecule","Mammalian","Receptor","Equol, a metabolite of soybeans, is an important isoflavone in humans，specifically binds to 5α-DHT, has a modest affinity for recombinant estrogen receptor ERβ. Phase 2.","C1[C@@H](CC2C(O1)=CC(=CC=2)O)C3C=CC(=CC=3)O",198,"http://www.selleckchem.com/products/equol.html","Endocrinology &amp; Hormones",3,"a16","C2C12 Diff Tunicamycin","Con",NA,"A16","99.79449","99.7268","99.76927","99.62719","99.50541","99.64301","99.59417","99.49519","99.37872","99.37762","99.35779","99.20002","98.77079","99.04916","98.13605","98.65875","97.73962","97.37669","96.85352","96.35534","94.89417","93.78371","93.0861","92.11884","SG",NA,"A16","99.78102","104.8861","96.53233","89.10677","77.50433","80.28892","83.0735","95.60414","111.3835","123.45","163.8265","197.2415","239.4744","259.4307","290.0611","304.4482","329.9735","331.8299","327.1889","320.6916","319.7634","310.0173","301.1995","297.4867"
"785","Irinotecan HCl Trihydrate","S2217","L1700-09",677.18,"136572-09-3","hydrate","Topoisomerase","TOP1","Synthetic small molecule","Mammalian","Nucleic acid metabolism","Irinotecan prevents DNA from unwinding by inhibition of topoisomerase 1.","C1(CCN(CC1)C2CCN(CC2)C(OC3=CC=C4C(=C3)C(=C5C(=N4)C6N(C5)C(C7=C(C=6)[C@](C(OC7)=O)(CC)O)=O)CC)=O).Cl.O.O.O",199,"http://www.selleckchem.com/products/Irinotecan-Hcl-Trihydrate-Campto.html","DNA Damage",3,"a17","C2C12 Diff Tunicamycin","Con",NA,"A17","99.82841","99.86668","99.89375","99.90163","99.8092","99.75788","99.60128","99.53096","99.15762","99.59058","99.48897","99.31165","99.13081","98.62959","98.43335","98.06725","97.36639","97.37269","96.18354","95.82124","95.47917","94.73419","94.30432","94.25992","SG",NA,"A17","68.22237","72.86335","76.11204","74.71974","84.92989","109.9912","130.8756","135.9807","142.0139","148.9754","168.4675","206.9876","243.1872","277.5305","298.4149","314.1942","335.5427","352.2502","364.7809","384.7371","389.8421","394.4831","404.2292","405.6215"
"786","Clonidine HCl ","S2458","L1700-11",266.5,"4205-91-8","hydrochloride","Adrenergic Receptor,Autophagy","Adrenergic Receptor,Autophagy","Synthetic small molecule","Mammalian","Receptor","Clonidine hydrochloride (Catapres) is a direct-acting α2 adrenergic agonist with an ED50 of 0.02±0.01 mg/kg.","C1(=CC=C(C(=C1Cl)NC2NCCN=2)Cl).Cl",198,"http://www.selleckchem.com/products/Clonidine-hydrochloride(Catapres).html","Neuronal Signaling",3,"a18","C2C12 Diff Tunicamycin","Con",NA,"A18","99.86668","99.90392","99.91876","99.90908","99.85839","99.81805","99.66304","99.41035","99.51149","99.48497","99.19872","99.15928","99.05095","98.62311","98.13349","98.5543","97.68712","97.54399","97.36391","96.80177","95.54611","94.47453","93.96537","93.50588","SG",NA,"A18","87.71448","89.57087","87.71448","75.64793","79.36072","94.21185","110.4553","119.2731","121.5936","137.3729","161.9701","187.0314","227.4079","261.7511","292.3816","309.5532","316.5147","330.9017","333.6863","320.6916","316.9788","306.7686","300.7354","305.8404"
"787","PIK-294","S2227","L1700-09",489.53,"900185-02-6","free base","PI3K","PI3K","Synthetic small molecule","Mammalian","Kinase","PIK-294 is a highly selective p110δ inhibitor with IC50 of 10 nM, 1000-, 49- and 16-fold less potent to PI3Kα/β/γ, respectively.","N1=CN=C2C(=C1N)C(=NN2CC3N(C(C4=C(N=3)C=CC=C4C)=O)C5=C(C=CC=C5)C)C6=CC(=CC=C6)O",200,"http://www.selleckchem.com/products/PIK-294.html","PI3K/Akt/mTOR",3,"a19","C2C12 Diff Tunicamycin","Con",NA,"A19","99.75547","99.91939","99.8653","99.92657","99.95827","99.89285","99.72445","99.74586","99.80755","99.81963","99.79774","99.77032","99.63713","99.52205","99.4221","99.35089","99.31235","99.07375","98.85554","98.34313","98.14558","97.7008","97.30361","96.7615","SG",NA,"A19","88.17857","91.42726","89.10677","83.5376","76.57613","72.39925","79.36072","90.49906","99.31693","116.9526","150.3677","205.1312","267.3203","304.9122","328.5812","347.6092","349.0015","342.9683","336.935","334.1504","336.4709","330.4376","336.4709","332.7581"
"788","Gallamine Triethiodide ","S2471","L1700-11",891.53,"65-29-2","lodine salt","AChR","Acetylcholine Receptor","","Mammalian","Receptor","Gallamine triethiodide(Flaxedil) is a cholinergic receptor blocker with an IC50 of 68.0 ± 8.4 μM.","C1(=CC=CC(=C1OCC[N+](CC)(CC)CC)OCC[N+](CC)(CC)CC)OCC[N+](CC)(CC)CC.[I-].[I-].[I-]",112,"http://www.selleckchem.com/products/Gallamine-triethiodide(Flaxedil).html","Neuronal Signaling",3,"a20","C2C12 Diff Tunicamycin","Con",NA,"A20","99.93098","99.8798","99.91413","99.93216","99.82606","99.68583","99.58346","99.509","99.51742","99.36041","99.30302","99.18731","99.26012","99.23193","99.47047","99.59708","99.61793","99.63362","99.5836","99.45085","99.69474","99.6408","99.12921","98.97443","SG",NA,"A20","75.64793","86.32218","86.78629","85.39399","91.42726","103.9579","111.8476","125.3064","134.5883","145.2626","175.8931","226.0156","269.1767","303.5199","324.4043","333.2222","335.5427","339.7196","333.2222","337.3991","337.8632","334.6145","330.4376","319.2993"
"789","Palomid 529 (P529)","S2238","L1700-09",406.43,"914913-88-5","free base","mTOR","MTOR","Synthetic small molecule","Mammalian","Kinase","Palomid 529 inhibits both the mTORC1 and mTORC2 complexes, reduces phosphorylation of pAktS473, pGSK3βS9, and pS6 but no effect observed on pMAPK or pAktT308. Phase 1.","C1=C(C=CC(=C1)COC2=C(C=C3C(=C2)OC(C4=C3C=CC(=C4)C(C)O)=O)OC)OC",199,"http://www.selleckchem.com/products/Palomid-529-P529.html","PI3K/Akt/mTOR",3,"a21","C2C12 Diff Tunicamycin","Con",NA,"A21","99.95522","99.92953","99.87171","99.85893","99.7797","99.66346","99.59908","99.47336","99.21854","99.19443","99.13087","98.93511","99.11291","98.66102","98.37946","98.30936","98.36517","97.9358","97.68456","97.49108","96.82229","95.19265","95.23291","94.26848","SG",NA,"A21","100.2451","106.7425","105.8143","90.49906","84.4658","88.64268","102.1015","109.9912","121.5936","141.5498","160.1137","205.5953","256.6461","284.956","304.4482","322.5479","329.0453","316.5147","303.5199","286.8124","286.8124","276.6023","271.4972","267.7844"
